,title,price,link
279,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","53,080",https://amazon.in//Lenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN/dp/B0D6MPVN7B/ref=sr_1_31?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.grz4EMDNejSD7SxYDYNXxKdvoufLWHwCZB_6q-10kF0KSSYuHDxqhKtrjB0CPDqh9qofBVOShMR4UkrsPrNuyLqIEJ7pApjzQSfhnafXmuY5hygdoM9iZ-eyuKpcxDRMIb87j-IVumcEJTU8ipUS-_wiX_b_BIuWBiYg8fCF1qzBU2oTYQuUGEii_yhI917zwezxYT0WzEyqQG05aEQ7CP3CyKKq2PMU_XzmgT-IZD0.jRAPUmNGCNlNL6PhiuTqltjZWXg8dycyLIaJO89YxrI&dib_tag=se&keywords=laptop&qid=1732034515&sprefix=laptops%2Caps%2C111&sr=8-31
280,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls  ",679,https://amazon.in//Number-Backpack-Compartment-Charging-Organizer/dp/B09VTC876Z/ref=sr_1_283?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2IczjOiOUeXoXh2wUcJNdg36C01y4wrPRZtpLONI2VomDztv0WvmmUkkTx-bnwvkumNSGAuMhLQQijDpnDKzukRRpJF-A8oJBMQI9vYBj1BVp_8L1p_9o3yBaR8kVxb9oqZ9XJz5KbnKBk4DmwLl43NaebflZzODYiXgVp9nN9Dg9naXCreNKisrtyZq021u6nLkaG-lEWsz6cfQynv0YAwjpEmhCnzM7JZ9CsjIEXc.5UjGYtECw0KLISNjYLteqpKvR_0Cu_zaoU2ZBMYnldM&dib_tag=se&keywords=laptop&qid=1732034580&sprefix=laptops%2Caps%2C111&sr=8-283
281,(Refurbished) Dell Precision 5540 Laptop / Intel Core i9-9880H / 32GB RAM / 1TB SSD / Nvidia Quadro T2000 with 4GB Graphics / Windows 11 Pro / 15.6 inches Ultra HD 4K Touchscreen Display  ,"61,999",https://amazon.in//Refurbished-Dell-Precision-i9-9880H-Touchscreen/dp/B0DJ3LG1LD/ref=sr_1_284?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2IczjOiOUeXoXh2wUcJNdg36C01y4wrPRZtpLONI2VomDztv0WvmmUkkTx-bnwvkumNSGAuMhLQQijDpnDKzukRRpJF-A8oJBMQI9vYBj1BVp_8L1p_9o3yBaR8kVxb9oqZ9XJz5KbnKBk4DmwLl43NaebflZzODYiXgVp9nN9Dg9naXCreNKisrtyZq021u6nLkaG-lEWsz6cfQynv0YAwjpEmhCnzM7JZ9CsjIEXc.5UjGYtECw0KLISNjYLteqpKvR_0Cu_zaoU2ZBMYnldM&dib_tag=se&keywords=laptop&qid=1732034580&sprefix=laptops%2Caps%2C111&sr=8-284
282,"ASUS Vivobook 16, Intel Core i5-12500H 12th Gen, 16"" (40.64 cm) FHD+, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Silver/1.8 kg), X1605ZAC-MB540WS  ","52,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1605ZAC-MB540WS/dp/B0CZXV2D7Y/ref=sr_1_285?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2IczjOiOUeXoXh2wUcJNdg36C01y4wrPRZtpLONI2VomDztv0WvmmUkkTx-bnwvkumNSGAuMhLQQijDpnDKzukRRpJF-A8oJBMQI9vYBj1BVp_8L1p_9o3yBaR8kVxb9oqZ9XJz5KbnKBk4DmwLl43NaebflZzODYiXgVp9nN9Dg9naXCreNKisrtyZq021u6nLkaG-lEWsz6cfQynv0YAwjpEmhCnzM7JZ9CsjIEXc.5UjGYtECw0KLISNjYLteqpKvR_0Cu_zaoU2ZBMYnldM&dib_tag=se&keywords=laptop&qid=1732034580&sprefix=laptops%2Caps%2C111&sr=8-285
283,"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN  ","45,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-300nits-82K20289IN/dp/B0CL5L59Z9/ref=sr_1_286?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2IczjOiOUeXoXh2wUcJNdg36C01y4wrPRZtpLONI2VomDztv0WvmmUkkTx-bnwvkumNSGAuMhLQQijDpnDKzukRRpJF-A8oJBMQI9vYBj1BVp_8L1p_9o3yBaR8kVxb9oqZ9XJz5KbnKBk4DmwLl43NaebflZzODYiXgVp9nN9Dg9naXCreNKisrtyZq021u6nLkaG-lEWsz6cfQynv0YAwjpEmhCnzM7JZ9CsjIEXc.5UjGYtECw0KLISNjYLteqpKvR_0Cu_zaoU2ZBMYnldM&dib_tag=se&keywords=laptop&qid=1732034580&sprefix=laptops%2Caps%2C111&sr=8-286
284,"(Refurbished) ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","44,091",https://amazon.in//Refurbished-ASUS-Vivobook-i5-12500H-X1502ZA-EJ542WS/dp/B0CBZ6HMKR/ref=sr_1_287?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2IczjOiOUeXoXh2wUcJNdg36C01y4wrPRZtpLONI2VomDztv0WvmmUkkTx-bnwvkumNSGAuMhLQQijDpnDKzukRRpJF-A8oJBMQI9vYBj1BVp_8L1p_9o3yBaR8kVxb9oqZ9XJz5KbnKBk4DmwLl43NaebflZzODYiXgVp9nN9Dg9naXCreNKisrtyZq021u6nLkaG-lEWsz6cfQynv0YAwjpEmhCnzM7JZ9CsjIEXc.5UjGYtECw0KLISNjYLteqpKvR_0Cu_zaoU2ZBMYnldM&dib_tag=se&keywords=laptop&qid=1732034580&sprefix=laptops%2Caps%2C111&sr=8-287
285,"ASUS Vivobook Go 14 (2023), AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK522WS  ","36,990",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK522WS/dp/B0BTWFM4FS/ref=sr_1_288?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2IczjOiOUeXoXh2wUcJNdg36C01y4wrPRZtpLONI2VomDztv0WvmmUkkTx-bnwvkumNSGAuMhLQQijDpnDKzukRRpJF-A8oJBMQI9vYBj1BVp_8L1p_9o3yBaR8kVxb9oqZ9XJz5KbnKBk4DmwLl43NaebflZzODYiXgVp9nN9Dg9naXCreNKisrtyZq021u6nLkaG-lEWsz6cfQynv0YAwjpEmhCnzM7JZ9CsjIEXc.5UjGYtECw0KLISNjYLteqpKvR_0Cu_zaoU2ZBMYnldM&dib_tag=se&keywords=laptop&qid=1732034580&sprefix=laptops%2Caps%2C111&sr=8-288
286,"(Refurbished) ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ","34,841",https://amazon.in//Refurbished-ASUS-Vivobook-Integrated-E1504FA-NJ541WS/dp/B0CTWS2BDH/ref=sr_1_289?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-289
287,"Dell Gaming G15-5530 Laptop, Intel 13th Gen i7-13650HX Processor, 16GB DDR5 + 1TB SSD, NVIDIA RTX 3050 6 GB GDDR6, 15.6"" (39.62cm) FHD Narrow 120Hz, 4-Zone RGB Backlit KB, Dark Shadow Gray, 2.65 Kg  ","96,990",https://amazon.in//Dell-G15-5530-i7-13650HX-Processor-39-62cm/dp/B0D836HWHX/ref=sr_1_290?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-290
288,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","52,490",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_291?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-291
289,"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB/1TB SSD/100% DCI-P3/FHD+IR Camera/Win11/MSO 21/1Yr ADP Free/3Mon. Game Pass/Grey/1.39Kg), 83CV002DIN  ","97,990",https://amazon.in//Lenovo-Built-WUXGA-OLED-400Nits-83CV002DIN/dp/B0CTMQDLQX/ref=sr_1_292?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-292
290,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","23,499",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_32?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.grz4EMDNejSD7SxYDYNXxKdvoufLWHwCZB_6q-10kF0KSSYuHDxqhKtrjB0CPDqh9qofBVOShMR4UkrsPrNuyLqIEJ7pApjzQSfhnafXmuY5hygdoM9iZ-eyuKpcxDRMIb87j-IVumcEJTU8ipUS-_wiX_b_BIuWBiYg8fCF1qzBU2oTYQuUGEii_yhI917zwezxYT0WzEyqQG05aEQ7CP3CyKKq2PMU_XzmgT-IZD0.jRAPUmNGCNlNL6PhiuTqltjZWXg8dycyLIaJO89YxrI&dib_tag=se&keywords=laptop&qid=1732034515&sprefix=laptops%2Caps%2C111&sr=8-32
291,"Dell Inspiron 3520 Laptop,12th Gen Intel Core i3-1215 Processor, 8GB, 512GB SSD, 15.6"" (39.62Cms FHD, Win 11 + MSO'21, Silver, 15 Month McAfee Antivirus, Thin & Light-1.65kg  ","34,800",https://amazon.in//Dell-Inspiron-i3-1215-39-62Cms-D560915WIN9S/dp/B0BH4T1D8X/ref=sr_1_293?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-293
292,"Acer Aspire 3 Spin 14 Intel Core i3 N305 Laptop (Windows 11 Home/8 GB/512 GB/AES Pen Solution/MSO) A3SP14-31PT, Multi-Touch WUXGA Display, 1.54 KG, Obsidian Black  ","40,299",https://amazon.in//Acer-Solution-A3SP14-31PT-Multi-Touch-Obsidian/dp/B0CJ36X76S/ref=sr_1_294?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-294
293,"Lenovo ThinkBook 15 G5 AMD Ryzen 3 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002JIN  ","30,390",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002JIN/dp/B0CGCKPWCX/ref=sr_1_295?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-295
294,"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021 Pro Plus  ","33,400",https://amazon.in//Lenovo-V14-Intel-Core-1215U/dp/B0DJCQ8D3J/ref=sr_1_296?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-296
295,"Acer Travelmate Business Laptop Intel Core i5-1135G7 Processor (16GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Home) TMP214-53 with 35.56 cm (14"") Full HD Display  ","39,990",https://amazon.in//Acer-Travelmate-i5-1135G7-Processor-TMP214-53/dp/B0CKLTD48T/ref=sr_1_297?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-297
296,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ","47,890",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_298?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-298
297,"Lenovo IdeaPad 1 AMD Ryzen 7 5700U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400EHIN  ","44,900",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400EHIN/dp/B0DC7TKKX7/ref=sr_1_300?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-300
298,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","43,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_301?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-301
299,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN  ","1,06,990",https://amazon.in//Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_302?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-302
300,"ASUS ROG Strix G16 (2024), 16 ""(40.64cm) QHD+ 240Hz, Intel Core i9 14900HX, Gaming Laptop (16GB DDR5/1TB SSD/NVIDIA GeForce RTX 4070 /Windows 11/Office 2021/Eclipse Gray/2.50 Kg), G614JIR-N4062WS  ","1,99,990",https://amazon.in//ASUS-40-64cm-14900HX-GeForce-G614JIR-N4062WS/dp/B0D25V5MSM/ref=sr_1_33?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.grz4EMDNejSD7SxYDYNXxKdvoufLWHwCZB_6q-10kF0KSSYuHDxqhKtrjB0CPDqh9qofBVOShMR4UkrsPrNuyLqIEJ7pApjzQSfhnafXmuY5hygdoM9iZ-eyuKpcxDRMIb87j-IVumcEJTU8ipUS-_wiX_b_BIuWBiYg8fCF1qzBU2oTYQuUGEii_yhI917zwezxYT0WzEyqQG05aEQ7CP3CyKKq2PMU_XzmgT-IZD0.jRAPUmNGCNlNL6PhiuTqltjZWXg8dycyLIaJO89YxrI&dib_tag=se&keywords=laptop&qid=1732034515&sprefix=laptops%2Caps%2C111&sr=8-33
301,"ASUS TUF Gaming A16 Advantage Edition, 16"" FHD+ 144Hz 300nits, AMD Ryzen 7 7435HS Processor, Gaming Laptop (16GB RAM/512GB SSD/AMD Radeon RTX 7600S/Windows 11/Off Black/2.2 Kg), FA617NSR-RL083W  ","81,500",https://amazon.in//ASUS-Advantage-300nits-Processor-FA617NSR-RL083W/dp/B0DBVRLST8/ref=sr_1_303?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-303
302,"MSI Thin A15, AMD 7th Gen. Ryzen 5 7535HS, 40CM Gaming Laptop(8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, 4GB GDDR6/Cosmos Gray/1.86Kg), B7UCX-216IN  ","44,990",https://amazon.in//MSI-7535HS-Windows-GeForce-B7UCX-216IN/dp/B0D2HZV716/ref=sr_1_304?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.tAwZKnq35AWh1mxXumjwc8iOL-o9FrNU-v1LLxCUhgBJ4e__cQjfBrxtvPNWqeDAUX9tyDaZiH43UXanzppdlASlLDS-ndlVCfAjn5J4eUGtq5zsiBk6RptLwvCIe5I-68BWUqAQi6d80glT24JWVVySbERYR9px_eyVdgKVqI45GuNRNlSDLQfRosFuK_H6Gg57VhAZD9cjqViZ22ewfVKG9WpSdq1RiN9xn1s0fdU.XAxko1qBx-8-2xtkHPTi-Gi7FeyLrteuhtSEm4pML9s&dib_tag=se&keywords=laptop&qid=1732034584&sprefix=laptops%2Caps%2C111&sr=8-304
303,"ASUS X515, 15.6"" FHD (1920 x 1080) 16:9, 60Hz 200nits, Intel Pentium Gold 7505, Thin & Light Laptop (8GB RAM/512GB SSD/Windows 11/Office Home/37WHr Battery/Transparent Silver/1.80 kg), X1500EA-EJ122WS  ","27,990",https://amazon.in//ASUS-Vivobook-15-6-inch-Intergrated-X1500EA-EJ122WS/dp/B0CZ3K42DX/ref=sr_1_34?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.grz4EMDNejSD7SxYDYNXxKdvoufLWHwCZB_6q-10kF0KSSYuHDxqhKtrjB0CPDqh9qofBVOShMR4UkrsPrNuyLqIEJ7pApjzQSfhnafXmuY5hygdoM9iZ-eyuKpcxDRMIb87j-IVumcEJTU8ipUS-_wiX_b_BIuWBiYg8fCF1qzBU2oTYQuUGEii_yhI917zwezxYT0WzEyqQG05aEQ7CP3CyKKq2PMU_XzmgT-IZD0.jRAPUmNGCNlNL6PhiuTqltjZWXg8dycyLIaJO89YxrI&dib_tag=se&keywords=laptop&qid=1732034515&sprefix=laptops%2Caps%2C111&sr=8-34
304,"Apple MacBook Air Laptop: Apple M1 chip, 13.3-inch/33.74 cm Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Grey  ","59,990",https://amazon.in//Apple-MacBook-Chip-13-inch-256GB/dp/B08N5W4NNB/ref=sr_1_5?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.gZoZh4KP_9xAMP4BMWxHmkbOlf6_ck-voh6UnfZnbkzW21vH1RhQwc0znbcJTQiC4kf5fpmq-jARJV-4Iw9IsD6tbtsNxIxmoTILXiShQCEm8kRVz512NP_9tbGlmguv5VVzuW5K8WhkVBbsi7bGP34pKQDh1yalKb5KS1nHwPdoYg9nQWvQdgfkVClzytlyZXce0xeNXpHUJrkpjI5cVog3L_-YXkEz2P6TbBM53ds.BMYd6c19-G04ZuBSP0PxfrtiguYcP6-zIdRXkjyKTPs&dib_tag=se&keywords=laptop&qid=1732034510&sprefix=laptops%2Caps%2C111&sr=8-5
